Keyword;Date time;Source;Event ID;Task Category
Audit Success;6/26/2017 13:55;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/26/2017 13:55;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/26/2017 13:55;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/26/2017 13:18;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/26/2017 12:56;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/26/2017 12:56;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/26/2017 12:39;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/26/2017 12:27;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/26/2017 12:24;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/26/2017 11:29;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/26/2017 11:29;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/26/2017 11:29;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/26/2017 11:29;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/26/2017 11:29;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/26/2017 11:29;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/26/2017 11:29;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/26/2017 11:29;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/26/2017 11:29;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/26/2017 11:29;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/26/2017 11:18;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/26/2017 11:18;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/26/2017 11:17;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/26/2017 11:17;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/26/2017 11:17;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/26/2017 11:17;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/26/2017 11:17;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/26/2017 11:17;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/26/2017 11:17;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/26/2017 11:17;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/26/2017 11:17;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/26/2017 11:17;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/26/2017 11:17;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/26/2017 11:17;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/23/2017 17:53;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 17:53;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 17:53;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 17:53;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 17:53;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/23/2017 17:53;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 17:53;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 17:53;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 17:53;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 17:53;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/23/2017 17:53;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 17:53;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 16:44;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 16:44;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 16:44;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 16:44;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 16:44;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/23/2017 16:22;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 16:22;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 15:41;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 15:39;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 15:39;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 15:39;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 15:39;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 15:39;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 15:39;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 15:38;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 15:38;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 15:38;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 15:38;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 15:38;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 15:38;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 15:37;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 15:37;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 15:37;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 15:37;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 15:37;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 15:37;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 15:36;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 15:36;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 15:36;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 15:36;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 15:36;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 15:36;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 15:36;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 15:36;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 15:36;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 14:39;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 14:39;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 14:29;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 14:29;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 14:29;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 14:29;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 14:29;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/23/2017 14:29;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 14:29;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 14:29;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 14:29;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 14:29;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/23/2017 12:55;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 12:50;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 12:49;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 12:49;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 12:49;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 12:49;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/23/2017 12:49;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 12:49;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 12:49;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/23/2017 12:49;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 12:49;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 12:49;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 12:49;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/23/2017 12:49;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 12:49;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 12:49;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 12:49;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 12:48;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 12:48;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 12:48;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 12:48;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 12:48;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 12:48;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 12:45;Microsoft Windows security auditing.;4647;Logoff
Audit Success;6/23/2017 12:41;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 12:41;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 12:41;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 12:41;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 12:41;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/23/2017 12:38;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 11:42;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 11:42;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 11:41;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 11:40;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 11:40;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 11:40;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 11:40;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 11:40;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/23/2017 11:40;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 11:40;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/23/2017 11:40;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 11:40;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/23/2017 11:40;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/22/2017 18:41;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/22/2017 18:41;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/22/2017 18:41;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/22/2017 18:41;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/22/2017 18:41;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/22/2017 18:41;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/22/2017 18:41;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/22/2017 18:41;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/22/2017 18:41;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/22/2017 18:41;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/22/2017 18:27;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/22/2017 18:27;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/22/2017 17:27;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/22/2017 16:56;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/22/2017 16:40;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/22/2017 16:40;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/22/2017 16:30;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/22/2017 16:30;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/22/2017 14:53;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/22/2017 14:53;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/22/2017 14:35;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/22/2017 14:35;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/22/2017 14:35;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/22/2017 14:35;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/22/2017 14:35;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/22/2017 14:09;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/22/2017 13:07;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/22/2017 13:07;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/22/2017 12:53;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/22/2017 12:53;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/22/2017 12:53;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/22/2017 12:53;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/22/2017 12:53;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/22/2017 12:53;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/22/2017 12:53;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/22/2017 12:53;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/22/2017 12:53;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/22/2017 12:53;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/22/2017 12:07;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/22/2017 12:07;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/22/2017 12:07;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/22/2017 12:07;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/22/2017 12:07;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/22/2017 12:07;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/22/2017 12:07;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/22/2017 12:07;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/22/2017 12:07;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/22/2017 12:07;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/22/2017 11:58;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/22/2017 11:29;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/22/2017 11:29;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 17:58;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 17:58;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 17:58;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/21/2017 17:58;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 17:58;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 17:58;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/21/2017 17:51;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 17:51;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 17:51;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 17:51;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 17:51;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/21/2017 17:51;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 17:51;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 17:51;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 17:51;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 17:51;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/21/2017 17:07;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 17:07;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 16:32;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 15:38;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 15:35;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 15:34;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 15:34;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 15:34;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 15:34;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 15:33;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 15:33;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 15:33;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 15:33;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 15:33;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 15:32;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 15:32;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 15:31;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 15:31;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 15:31;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 15:31;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 15:31;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 15:31;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 15:30;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 13:56;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 13:56;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 13:56;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 13:56;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 13:56;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/21/2017 13:56;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 13:56;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 13:56;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 13:56;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 13:56;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/21/2017 13:38;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 13:38;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 12:27;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 12:27;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 12:27;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 12:27;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 12:27;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/21/2017 12:27;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 12:27;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 12:27;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 12:27;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 12:27;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/21/2017 11:55;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 11:55;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 11:04;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 11:04;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 11:04;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 11:04;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 11:04;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/21/2017 11:04;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 11:04;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 11:04;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 11:04;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 11:04;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/21/2017 10:12;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 10:12;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 10:12;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 10:12;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 10:12;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/21/2017 10:12;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 10:12;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 10:12;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 10:12;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 10:12;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/21/2017 10:00;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 10:00;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 9:59;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 9:59;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 9:59;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 9:59;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 9:59;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/21/2017 9:59;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 9:59;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/21/2017 9:59;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 9:59;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/21/2017 9:59;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/20/2017 18:54;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 18:54;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 18:54;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 18:54;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 18:54;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 18:54;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/20/2017 18:54;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 18:54;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 18:54;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 18:54;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 18:54;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/20/2017 17:56;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 17:56;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 17:13;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 17:13;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 17:13;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 17:13;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 17:13;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/20/2017 17:13;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 17:13;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 17:13;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 17:13;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 17:13;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/20/2017 16:27;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 16:27;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 16:27;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 16:27;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 16:27;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/20/2017 16:27;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 16:27;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 16:27;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 16:27;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 16:27;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/20/2017 15:59;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 15:59;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 15:36;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 14:47;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 14:47;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 14:47;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 14:47;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 14:47;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/20/2017 14:47;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 14:47;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 14:47;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 14:47;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 14:47;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/20/2017 14:35;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 14:17;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 14:17;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 14:03;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 14:03;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 14:03;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 14:03;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 14:03;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 14:03;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/20/2017 14:03;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 14:03;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 14:03;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 14:03;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 14:03;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/20/2017 13:54;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 13:54;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 13:54;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 13:54;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 13:54;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/20/2017 13:54;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 13:54;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 13:54;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 13:54;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 13:54;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/20/2017 12:39;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 12:39;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 12:39;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 12:39;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 12:39;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/20/2017 12:39;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 12:39;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 12:39;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 12:39;Microsoft Windows security auditing.;4624;Logon
Audit Success;6/20/2017 12:39;Microsoft Windows security auditing.;4648;Logon
Audit Success;6/20/2017 12:31;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 12:31;Microsoft Windows security auditing.;4634;Logoff
Audit Success;6/20/2017 12:31;Microsoft Windows security auditing.;4624;Logon
